course_url,course_name,instructor_name,course_provider,course_level,course_certificate,course_subject,course_is_university,course_avg_rating,course_num_rating,course_institution,course_is_classroom,course_is_free,course_id,course_type,course_provider_url,description,duration,start_date,pricing,image_url,rating,is_free,language
https://www.classcentral.com/classroom/youtube-iulia-avram-gamifying-the-study-of-algorithms-243386,Gamifying the Study of Algorithms,EuroPython Conference,YouTube,,False,EuroPython,False,0,0,EuroPython Conference,True,True,243386,course,N/A,"Explore innovative approaches to learning algorithms through gamification, enhancing problem-solving skills and making the study process engaging and enjoyable for software developers.",31 minutes,On-Demand,Conference Talk,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b960c6873bf9.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-a-amici-solving-google-code-jam-problems-with-pypy-part-1-244340,Solving Google Code Jam Problems with PyPy Part 1,EuroPython Conference,YouTube,,False,EuroPython,False,0,0,EuroPython Conference,True,True,244340,course,N/A,"Explore strategies for tackling Google Code Jam challenges using PyPy, enhancing problem-solving skills and optimizing Python code performance.",1 hour 11 minutes,On-Demand,Conference Talk,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a1f647721a7d.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-alessandro-amici-coding-competitions-with-pypy-aka-python-for-the-win-244363,"Coding Competitions with PyPy aka ""Python for the Win!""",EuroPython Conference,YouTube,,False,EuroPython,False,0,0,EuroPython Conference,True,True,244363,course,N/A,"Discover strategies for excelling in coding competitions using PyPy, leveraging its speed and efficiency to outperform other languages and secure victories.",47 minutes,On-Demand,Conference Talk,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/555c8922e87c.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-a-amici-solving-google-code-jam-problems-with-pypy-part-2-244330,Solving Google Code Jam Problems with PyPy Part 2,EuroPython Conference,YouTube,,False,EuroPython,False,0,0,EuroPython Conference,True,True,244330,course,N/A,"Explore advanced PyPy techniques for tackling Google Code Jam challenges, building on previous concepts to enhance problem-solving skills and optimize Python code performance.",1 hour 39 minutes,On-Demand,Conference Talk,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0753c17fc1c1.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-alessandro-amici-programmazione-competitiva-con-pypy-vincere-con-python-244360,Programmazione competitiva con PyPy - Vincere con Python!,EuroPython Conference,YouTube,,False,EuroPython,False,0,0,EuroPython Conference,True,True,244360,course,N/A,Esplora le strategie avanzate di programmazione competitiva utilizzando PyPy per ottimizzare le prestazioni e vincere sfide di coding con Python.,53 minutes,On-Demand,Conference Talk,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ad0bbeb03577.jpg,No rating available,No,Italian
https://www.classcentral.com/course/competitive-programming-core-skills-11713,Competitive Programmer's Core Skills,N/A,Coursera,intermediate,True,Programming,True,4.5,2,Saint Petersburg State University,False,True,11713,course,N/A,"Develop essential skills for competitive programming: efficient coding, time management, and problem-solving. Learn algorithms, debugging, and overcome common pitfalls in various programming languages.",6 weeks,Finished,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/377fa39f2bd1.jpg,4.5 out of 5 stars,Yes,English
https://www.classcentral.com/course/c-for-competitive-programming-34329,С/C++ for competitive programming,N/A,Coursera,beginner,True,C Programming,True,0,0,Moscow Institute of Physics and Technology,False,True,34329,course,N/A,"The ""C/C++ for competitive programming"" online course will introduce the basic concepts of the language, such as variables, data types.",5 weeks,Finished,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e6e08afe248a.png,No rating available,Yes,English
https://www.classcentral.com/course/competitive-programming-for-beginners-27986,Competitive Programming for Beginners,N/A,Coursera,beginner,True,Algorithms and Data Structures,True,0,0,Moscow Institute of Physics and Technology,False,True,27986,course,N/A,"Aprenda algoritmos básicos, teoria dos números, programação dinâmica e teoria dos grafos para competições de programação. Desenvolva habilidades essenciais para resolver problemas complexos e participar de competições mundiais.",4 weeks,Finished,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ec296493986d.png,No rating available,Yes,English
https://www.classcentral.com/course/edx-how-to-win-coding-competitions-secrets-of-champions-6300,How to Win Coding Competitions: Secrets of Champions,ITMO University,edX,beginner,False,Programming,True,3,1,ITMO University,False,True,6300,course,N/A,"Enhance programming skills to boost your career and win prizes led by ITMO University, the only 7-time winner of the world’s top coding cup.","7 weeks, 4-6 hours a week",Finished,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d3857a24ec30.jpg,3 out of 5 stars,Yes,English
https://www.classcentral.com/course/competitive-programming-basics-ru-34163,Основы олимпиадного программирования,N/A,Coursera,intermediate,True,Programming,True,0,0,Saint Petersburg State University,False,True,34163,course,N/A,"Подготовка к олимпиадам по программированию: алгоритмы, структуры данных и решение задач для школьников и студентов. От базовых до продвинутых тем.",8 weeks,Finished,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0eec02f59a48.jpg,No rating available,Yes,Russian
https://www.classcentral.com/course/sportivnoe-programmirovanie-12796,Спортивное программирование,N/A,Coursera,beginner,True,Computer Science,True,0,0,Tomsk State University,False,True,12796,course,N/A,"Освойте методы решения олимпиадных задач по программированию: перебор, жадные алгоритмы, динамическое программирование и битовые маски. Курс для начинающих с практическими примерами.",4 weeks,Finished,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0a6afc5dfcb7.png,No rating available,Yes,Russian
https://www.classcentral.com/course/linkedin-learning-dynamo-2-x-essential-training-76411,Dynamo 2.x Essential Training,N/A,LinkedIn Learning,,True,Visual Programming,False,0,0,,False,False,76411,course,N/A,"Learn how to use Autodesk Dynamo to work more efficiently in Revit. Find out how to import and manage data, build 3D geometry, and automate common design tasks with Dynamo.",4 hours 35 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e7177ec666c1.jpeg,No rating available,Yes,English
https://www.classcentral.com/course/linkedin-learning-introduction-to-dynamo-for-revit-76415,Introduction to Dynamo for Revit,N/A,LinkedIn Learning,,True,Visual Programming,False,0,0,,False,False,76415,course,N/A,Discover how to leverage Autodesk Dynamo&mdash;a powerful tool that's already included in your Revit software&mdash;to solve modeling challenges with greater efficiency.,2 hours 52 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e072734afa99.jpeg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-build-gpt-apps-visually-with-rivet-drag-and-drop-ui-python-code-also-included-261184,Building GPT Apps Visually with Rivet Drag-and-Drop UI - Python Code Included,echohive,YouTube,,False,Visual Programming,False,0,0,echohive,True,True,261184,course,N/A,Explore visual programming with Rivet to build GPT-powered apps. Learn to create a tower defense game generator using drag-and-drop UI and Python code.,17 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/adac24171747.jpg,No rating available,Yes,English
https://www.classcentral.com/course/pluralsight-dynamo-geometry-exploring-279422,Exploring Dynamo Geometry,N/A,Pluralsight,intermediate,True,Visual Programming,False,0,0,,False,False,279422,course,N/A,"Dynamo enhances the native ability of Revit through Visual Programming. This course will teach you how to use Dynamo to explore Geometry through the use of Nodes, DesignScript, and an Optioneering study. Software required: Revit 2016, Dynamo 1.0.0.",1 hour 55 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c7231b3418ff.jpg,No rating available,Yes,English
https://www.classcentral.com/course/kadenze-sound-synthesis-using-reaktor-3766,Sound Synthesis Using Reaktor,N/A,Kadenze,intermediate,True,Digital Music,True,4.33333,9,California Institute of the Arts,False,True,3766,course,N/A,"Explore audio synthesis methods, visual programming, and sound design using Native Instruments' Reaktor. Learn about synthesizer history, electronic music trends, and essential audio production techniques.",54 hours,On-Demand,Free Online Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/07ad87f593ca.jpg,4.5 out of 5 stars,Yes,English
https://www.classcentral.com/classroom/youtube-stanford-seminar-rethinking-power-dynamics-in-software-tools-for-artists-262109,Rethinking Power Dynamics in Software Tools for Artists,N/A,YouTube,,False,Digital Art,True,0,0,Stanford University,True,True,262109,course,N/A,"Explore how software tools empower and limit artists, examining power dynamics in creative technology and proposing ways to support unpredictable, emergent artistic practices through thoughtful design.",57 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e305e4aa302a.jpg,No rating available,Yes,English
https://www.classcentral.com/course/game-development-gamemaker-289418,Game Development with GameMaker,N/A,Coursera,beginner,True,Game Development,True,0,0,University of Colorado System,False,False,289418,microcredential,N/A,"Learn to develop games using GameMaker's visual and scripting approaches. Master movement, shooting, debugging, planning, HUDs, spawners, and advanced coding techniques across four comprehensive courses.",On-Demand,Paid Course,4 courses,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/bf77b511c4e8.png,No rating available,No,English
https://www.classcentral.com/course/nus-spatial-computational-thinking-18353,NUS Spatial Computational Thinking,N/A,edX,,True,Algorithms and Data Structures,True,0,0,National University of Singapore,False,False,18353,microcredential,N/A,"Learn spatial computational thinking for manipulating geometric and semantic datasets. Master procedural, semantic, generative, and performative modeling using Möbius Modeller to create complex 3D spatial information models.","20 weeks, 4-6 hours a week",On-Demand,$596.00,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/96e104450d32.jpg,No rating available,No,English
https://www.classcentral.com/course/udemy-node-red-1-124135,Build a full-stack application in minutes with Node-RED,N/A,Udemy,beginner,True,Node-RED,False,0,0,,False,False,124135,course,N/A,"Quickly build front-end, back-end applications or web services APIs using only visual blocks of programming",1 hour 20 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6953626d8b01.jpg,No rating available,No,English
https://www.classcentral.com/course/udemy-build-fully-functional-apps-without-coding--68250,Complete Bubble Developer Course: Build Apps Without Coding,N/A,Udemy,beginner,True,Bubble,False,0,0,,False,False,68250,course,N/A,Learn how to build fully functional web and mobile applications without code - go from beginner to advanced.,10 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e506ba9b49b0.jpg,No rating available,No,English
https://www.classcentral.com/course/udemy-bubble-course-86870,The Bubble Course - Create Complete Web Apps without Coding,N/A,Udemy,beginner,True,Bubble,False,0,0,,False,False,86870,course,N/A,Create Complete Web Apps without Coding using the Bubble Framework,4-5 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fc5b7fbaff46.jpg,No rating available,No,English
https://www.classcentral.com/course/udemy-unreal-engine-4-introduction-to-blueprints-124148,Unreal Engine 4: Introduction to Blueprints,N/A,Udemy,beginner,False,Unreal Engine,False,0,0,,False,True,124148,course,N/A,An introduction to the Blueprints in Unreal Engine,1-2 hours,On-Demand,Free Online Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ae25544094f5.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-make-5-android-apps-in-1-hour-no-coding-66895,Make 5 Android Apps in 1 Hour No Coding  With App Inventor 2,N/A,Udemy,beginner,True,MIT App Inventor,False,0,0,,False,False,66895,course,N/A,Learn how to use a free tool to make 5 legitimate Android Apps in only 1 hour!,1-2 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e244d41708e4.jpg,No rating available,No,English
https://www.classcentral.com/course/coursera-introduction-to-domain-models-288079,Introduction to Domain Models,N/A,Coursera,,True,Domain Modeling,True,0,0,Northeastern University ,False,True,288079,course,N/A,"Explore domain modeling, object-oriented paradigm, and visual programming techniques to design and implement software solutions for real-world business problems.",9 hours 52 minutes,On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/291e3e8b2fc1.png,No rating available,Yes,English
https://www.classcentral.com/course/coursera-introduction-to-software-development-and-applications-288088,Introduction to Software Development and Applications,N/A,Coursera,beginner,True,Software Development,True,0,0,Northeastern University ,False,True,288088,course,N/A,"Aprenda técnicas de engenharia de software e desenvolvimento de aplicações para modelar soluções de negócios complexas de forma rápida e eficiente, usando programação orientada a objetos e pensamento sistêmico.",14 hours 26 minutes,On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7b1d58d0f4bb.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-build-web-applications-without-writing-any--69684,Build web applications without writing  any code with bubble,N/A,Udemy,beginner,True,Bubble,False,0,0,,False,False,69684,course,N/A,Create web apps with visual programming using bubble,2 hours 49 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/80a0ad42b588.jpg,No rating available,No,English
https://www.classcentral.com/course/udemy-how-to-build-apps-on-bubble-69256,How To Build Apps On Bubble,N/A,Udemy,beginner,True,Bubble,False,0,0,,False,False,69256,course,N/A,"Learn to build complex web applications using Bubble's visual programming platform. Master fundamentals, create MVPs quickly, and develop essential skills for app development without coding experience.",3-4 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5eb4b6709646.jpg,No rating available,No,English
https://www.classcentral.com/course/coursera-blueprint-scripting-303973,Blueprint Scripting,N/A,Coursera,beginner,True,Uncategorized,False,0,0,,False,True,303973,course,N/A,"Aprenda a criar elementos de jogabilidade usando o sistema de script visual Blueprint do Unreal Engine, desde conceitos básicos até mecânicas avançadas de jogos.",20 hours 21 minutes,On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e44eb5977608.png,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-building-data-apps-with-a-codeless-approach-build-data-apps-using-knime-low-code-no-code-208204,Building Data Apps With a Codeless Approach - Build Data Apps Using KNIME Low-Code/No-Code,Data Science Dojo,YouTube,,False,KNIME,False,5,1,Data Science Dojo,True,True,208204,course,N/A,"Learn to create interactive data apps using KNIME's low-code/no-code approach. Discover how to build, visualize, and deploy analytics solutions with user-friendly interfaces for end-users to gather insights effortlessly.",50 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a332770f4390.jpg,5 out of 5 stars,Yes,English
